Rank,Schulze_Rank,Win_Based_Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,Original_index,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
0.5291479820627802,0.2556053811659193,0.20179372197309417,AdaptorBrief,2.509237668161435,0.5976322869955157,107.0,0.989237668161435,6,0.5452825112107623,0.0523497757847533,0.1171928251121075,0.2851748878923767,0.9728216170017916,0.3555241420015267,0.5516916555153496,0.074203693555893
0.5336322869955157,0.35874439461883406,0.31390134529147984,Second by Tranquilizer,2.496008968609865,0.6740448430493273,78.0,1.0,165,0.5831748878923765,0.0908699551569506,0.1043183856502243,0.2216367713004484,0.8946513169078858,0.5778387133559948,0.9487364445799796,0.4326838382967083
0.5381165919282511,0.7219730941704036,0.8699551569506726,First by Nydegger,2.4956502242152463,0.9523856502242152,14.0,1.0,66,0.7703183856502243,0.182067264573991,0.0349955156950672,0.0126188340807174,0.9851644070684348,0.9580496766283232,0.8451066928555532,0.6852632341769621
0.5426008968609866,0.7488789237668162,0.8834080717488789,Random Hunter,2.434484304932736,0.9439775784753364,13.0,1.0,136,0.760152466367713,0.1838251121076232,0.0240044843049327,0.0320179372197309,0.9937374206237786,0.9797779465573152,0.4293935534906899,0.1445358870897261
0.547085201793722,0.9955156950672646,0.9955156950672646,UsuallyCooperates,2.4037668161434977,0.9563452914798206,0.0,1.0,196,0.7473677130044845,0.2089775784753362,0.0296457399103139,0.0140089686098654,0.9152595136609332,1.0,1.0,1.0
0.5515695067264574,0.6905829596412556,0.8968609865470852,Cycle Hunter,2.396726457399103,0.9325381165919282,10.0,1.0,29,0.741968609865471,0.1905695067264573,0.0254708520179372,0.0419910313901345,0.9930334735135184,0.9727119747582011,0.0,0.0
0.5560538116591929,0.600896860986547,0.23766816143497757,First by Graaskamp: 0.05,2.384439461883408,0.688914798206278,103.0,1.0,63,0.5282107623318388,0.1607040358744393,0.1227668161434976,0.1883183856502242,0.9285361485944044,0.764934183325603,0.8563399086465524,0.3614312032353343
0.5605381165919282,0.9372197309417041,0.9372197309417041,Defector Hunter,2.3840358744394616,0.9882242152466368,0.0,1.0,37,0.7906547085201795,0.1975695067264573,0.0001928251121076,0.0115829596412556,1.0,0.9856968923648411,1.0,0.0
0.5650224215246636,0.6860986547085202,0.9192825112107623,Alternator Hunter,2.3735650224215243,0.9782511210762332,3.0,1.0,11,0.7733677130044844,0.2048834080717488,0.0087219730941704,0.0130269058295964,0.9953488372093025,0.9937106918238996,0.0,0.0
0.5695067264573991,0.14349775784753363,0.547085201793722,Second by Gladstein,2.368094170403588,0.5770493273542601,57.0,0.0,154,0.494488789237668,0.082560538116592,0.1155336322869955,0.3074170403587444,0.8784165838419106,0.4470160225121874,1.0,0.3790420914179152
0.5739910313901345,0.19730941704035873,0.26905829596412556,Raider,2.3659417040358743,0.4286233183856502,91.0,0.0,134,0.3780807174887891,0.0505426008968609,0.1670762331838566,0.4043004484304933,0.984968062230079,0.4676020907947618,0.6681704962154636,0.3255959127270018
